Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Mercedes-Benz,CLA 180 Shooting Brake,Germany,1/2024,20 899 km,134 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Other interior material,Station Wagon,4/5 doors,5.0,36099.0
Volkswagen,T-Roc,Germany,2/2023,61 203 km,109 hp,Manual,Petrol,4x2,6 l/100km,118 g/km,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,21499.0
Volkswagen,Golf,Germany,12/2021,156 300 km,148 hp,Automatic,Diesel,4x2,4 l/100km,106 g/km,Blue,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,17849.0
Jaguar,XE,Germany,3/2020,45 028 km,247 hp,Automatic,Petrol,4x2,7 l/100km,160 g/km,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,31499.0
Mercedes-Benz,C 180,Germany,5/2018,80 259 km,154 hp,Automatic,Petrol,4x2,6.5 l/100km,148 g/km,Black,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,23899.0
Škoda,Superb,Germany,11/2024,10 km,148 hp,Automatic,Diesel,4x2,4.5 l/100km,117 g/km,Grey,Grey interior,Cloth interior,Station Wagon,4/5 doors,5.0,42949.0
Mercedes-Benz,G 500,Germany,12/2019,54 000 km,416 hp,Automatic,Petrol,4x4,11.5 l/100km,263 g/km,White,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,124099.0
Volvo,S60,Germany,12/2023,19 076 km,247 hp,Automatic,Petrol,4x4,,34 g/km,Black,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,35099.0
BMW,118,Germany,10/2021,45 672 km,134 hp,Automatic,Petrol,4x2,,,White,Black interior,Part leather interior,Hatchback,4/5 doors,5.0,25599.0
Volvo,XC60,Germany,8/2021,54 939 km,194 hp,Automatic,Diesel,4x2,4.8 l/100km,127 g/km,Black,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5.0,38399.0
Volvo,XC60,Germany,10/2021,29 300 km,194 hp,Automatic,Diesel,4x4,5.8 l/100km,147 g/km,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,38999.0
Ford,Puma,Germany,4/2024,14 350 km,123 hp,Automatic,Petrol,4x2,6.1 l/100km,113 g/km,Blue,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,24149.0
Audi,A4,Austria,8/2019,121 300 km,148 hp,Automatic,Diesel,4x2,4.1 l/100km,109 g/km,White,Other interior color,Cloth interior,Station Wagon,4/5 doors,5.0,24849.0
Mercedes-Benz,C 220,Germany,4/2024,12 865 km,197 hp,Automatic,Diesel,4x2,4.6 l/100km,120 g/km,Grey,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5.0,50049.0
Jeep,Renegade,Italy,2/2022,10 km,118 hp,Manual,Petrol,4x2,5.9 l/100km,134 g/km,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,22549.0
Mazda,CX-60,Germany,11/2024,2 km,197 hp,Automatic,Diesel,4x2,,,Beige,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,53249.0
Hyundai,i20,Germany,8/2020,72 804 km,99 hp,Manual,Petrol,4x2,4.8 l/100km,109 g/km,Red,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,11899.0
Opel,Corsa,Germany,4/2024,5 317 km,99 hp,Manual,Petrol,4x2,4.3 l/100km,98 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,17849.0
Volkswagen,Polo,Germany,10/2024,10 km,79 hp,Manual,Petrol,4x2,5.2 l/100km,106 g/km,Grey,Other interior color,Cloth interior,Hatchback,4/5 doors,5.0,20449.0
Toyota,Auris,Germany,9/2015,55 070 km,114 hp,Manual,Petrol,4x2,5.9 l/100km,132 g/km,,Other interior color,Cloth interior,Station Wagon,4/5 doors,5.0,17999.0
Subaru,Outback,Germany,8/2023,43 075 km,166 hp,Automatic,Petrol,4x4,8.6 l/100km,169 g/km,White,Grey interior,Other interior material,Station Wagon,4/5 doors,5.0,37499.0
BMW,520,Austria,6/2024,12 000 km,194 hp,Automatic,Diesel,4x4,5.7 l/100km,152 g/km,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5.0,77549.0
Hyundai,Tucson,Germany,6/2016,137 621 km,174 hp,Automatic,LPG,4x4,,,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,17449.0
Volvo,XC60,Germany,11/2021,27 616 km,194 hp,Automatic,Petrol,4x2,6.8 l/100km,155 g/km,Black,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5.0,38399.0
Seat,Leon,Spain,5/2023,32 300 km,148 hp,Manual,Diesel,4x2,4 l/100km,105 g/km,White,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,25149.0
Opel,Mokka,France,10/2024,10 km,129 hp,Automatic,Petrol,4x2,4.9 l/100km,111 g/km,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,26749.0
Audi,Q3,Germany,12/2023,7 930 km,148 hp,Automatic,Diesel,4x2,4.7 l/100km,124 g/km,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,42549.0
Seat,Ateca,Austria,6/2023,32 000 km,148 hp,Manual,Petrol,4x2,5.7 l/100km,131 g/km,Silver,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,26649.0
Volkswagen,T-Cross,Germany,10/2021,25 095 km,109 hp,Manual,Petrol,4x2,5.8 l/100km,110 g/km,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,20899.0
Audi,A1,Germany,6/2021,24 888 km,94 hp,Manual,Petrol,4x2,5.2 l/100km,119 g/km,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,17799.0
Jeep,Compass,Germany,4/2022,9 400 km,148 hp,Automatic,Petrol,4x2,5.5 l/100km,125 g/km,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,28899.0
Mazda,3,Germany,9/2024,15 km,184 hp,Automatic,Petrol,4x2,,,Blue,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5.0,37049.0
Mitsubishi,Space Star,Germany,4/2019,72 000 km,70 hp,Manual,Petrol,4x2,4.6 l/100km,106 g/km,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,6399.0
Mercedes-Benz,GLA 200,Germany,7/2021,30 920 km,161 hp,Automatic,Petrol,4x2,5.7 l/100km,130 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,37699.0
BMW,X4 M,Austria,6/2021,25 000 km,503 hp,Automatic,Petrol,4x4,10.9 l/100km,251 g/km,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,70999.0
Audi,S4,Germany,2/2020,135 000 km,342 hp,Automatic,Diesel,4x4,6.2 l/100km,162 g/km,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,45699.0
BMW,420,Germany,10/2021,62 534 km,188 hp,Automatic,Diesel,4x2,,,Green,Beige interior,Full leather interior,Cabriolet,2/3 doors,4.0,43549.0
Kia,Sportage,Germany,6/2020,69 094 km,174 hp,Manual,Petrol,4x2,7.4 l/100km,170 g/km,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,23899.0
Audi,A1,Germany,6/2023,15 050 km,204 hp,Automatic,Petrol,4x2,5.5 l/100km,125 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,33049.0
Škoda,Karoq,Germany,1/2020,52 900 km,148 hp,Manual,Petrol,4x2,5.4 l/100km,123 g/km,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,24199.0
Ford,Kuga,Germany,1/2024,50 km,148 hp,Manual,Petrol,4x2,6.6 l/100km,125 g/km,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5.0,33749.0
Toyota,Aygo X,Germany,5/2022,23 200 km,71 hp,Manual,Petrol,4x2,,,White,Other interior color,Cloth interior,SUV / offroad,4/5 doors,4.0,14399.0
Opel,Corsa,Belgium,8/2018,59 188 km,68 hp,Manual,Petrol,4x2,5.7 l/100km,131 g/km,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,10899.0
Volkswagen,Passat,Germany,3/2024,26 900 km,148 hp,Automatic,Petrol,4x2,6.6 l/100km,125 g/km,Grey,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,31949.0
BMW,530,Germany,4/2018,121 982 km,261 hp,Automatic,Diesel,4x4,,,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,31399.0
Opel,Corsa,Spain,6/2023,20 790 km,99 hp,Manual,Petrol,4x2,4.3 l/100km,98 g/km,Black,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,15899.0
Volkswagen,Golf,Germany,9/2022,55 015 km,241 hp,Automatic,Petrol,4x2,6.5 l/100km,149 g/km,White,Black interior,Other interior material,Hatchback,4/5 doors,5.0,29849.0
Renault,Clio,Italy,7/2020,55 000 km,99 hp,Manual,Petrol,4x2,4.4 l/100km,100 g/km,Red,Other interior color,Other interior material,Hatchback,4/5 doors,5.0,12499.0
BMW,430,Germany,8/2024,0 km,241 hp,Automatic,Petrol,4x4,8 l/100km,182 g/km,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4.0,74499.0
Volkswagen,Passat,Germany,11/2023,27 000 km,148 hp,Automatic,Diesel,4x2,5 l/100km,113 g/km,Silver,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,31999.0
MG,ZS,Austria,8/2024,0 km,105 hp,Manual,Petrol,4x2,,,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,21349.0
Škoda,Scala,Germany,1/2024,16 494 km,109 hp,Automatic,Petrol,4x2,5.1 l/100km,116 g/km,White,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,24649.0
Nissan,Qashqai,Germany,2/2023,19 690 km,156 hp,Automatic,Petrol,4x2,,,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,31949.0
Volkswagen,Golf,Germany,11/2013,157 337 km,138 hp,Manual,Petrol,4x2,5.3 l/100km,121 g/km,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,9849.0
BMW,M4,Germany,1/2024,10 935 km,503 hp,Automatic,Petrol,4x2,,,White,Black interior,Full leather interior,Coupe,2/3 doors,4.0,83749.0
Audi,A6,Spain,6/2022,37 695 km,201 hp,Automatic,Diesel,4x2,4.5 l/100km,118 g/km,Grey,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5.0,46049.0
Opel,Crossland,Germany,10/2021,12 700 km,129 hp,Manual,Petrol,4x2,4.7 l/100km,107 g/km,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23099.0
Audi,A3,Germany,5/2022,21 638 km,109 hp,Manual,Petrol,4x2,5.5 l/100km,109 g/km,White,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5.0,23099.0
BMW,X1,Austria,8/2024,3 200 km,208 hp,Manual,Diesel,4x4,,,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,59499.0
Volkswagen,Caddy,Germany,4/2021,40 414 km,113 hp,Manual,Petrol,4x2,5.8 l/100km,130 g/km,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,5.0,25449.0
Audi,A3,Germany,4/2019,115 000 km,148 hp,Automatic,Diesel,4x2,4.5 l/100km,117 g/km,Black,Black interior,Full leather interior,Hatchback,4/5 doors,5.0,22399.0
Opel,Corsa,Germany,11/2021,27 216 km,99 hp,Manual,Petrol,4x2,4.3 l/100km,98 g/km,Black,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,16299.0
Škoda,Fabia,Germany,5/2023,20 046 km,109 hp,Automatic,Petrol,4x2,,,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,23299.0
BMW,X5 M,Germany,1/2019,159 000 km,394 hp,Automatic,Diesel,4x4,,,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5.0,51099.0
Volkswagen,Taigo,Germany,1/2024,11 714 km,109 hp,Manual,Petrol,4x2,4.9 l/100km,111 g/km,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23099.0
BMW,M2,Germany,8/2023,9 175 km,453 hp,Automatic,Petrol,4x2,,,Red,Black interior,Full leather interior,Coupe,2/3 doors,4.0,66949.0
Volkswagen,Taigo,Germany,7/2022,9 956 km,94 hp,Manual,Petrol,4x2,4.7 l/100km,108 g/km,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5.0,18349.0
Seat,Leon,Germany,3/2022,150 000 km,148 hp,Automatic,Diesel,4x2,4.1 l/100km,107 g/km,Black,Grey interior,Part leather interior,Station Wagon,4/5 doors,5.0,17649.0
Jeep,Renegade,Italy,5/2021,53 152 km,118 hp,Manual,Petrol,4x2,5.6 l/100km,128 g/km,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,18949.0
Peugeot,Partner,Netherlands,6/2021,40 064 km,75 hp,Manual,Diesel,4x2,4.4 l/100km,116 g/km,Black,Grey interior,Cloth interior,Cargo VAN,4/5 doors,2.0,23049.0
Škoda,Kamiq,Germany,7/2024,50 km,109 hp,Manual,Petrol,4x2,5.1 l/100km,116 g/km,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23549.0
Volkswagen,T-Roc,Germany,8/2023,1 870 km,148 hp,Automatic,Petrol,4x2,6.2 l/100km,123 g/km,Blue,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,33049.0
Renault,Captur,Germany,4/2024,17 125 km,138 hp,Manual,Petrol,4x2,5.9 l/100km,133 g/km,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,23099.0
Volkswagen,T-Roc,Poland,1/2023,38 819 km,148 hp,Automatic,Petrol,4x2,6.2 l/100km,123 g/km,Grey,,Cloth interior,SUV / offroad,4/5 doors,5.0,28699.0
Volvo,V60,Germany,2/2024,10 298 km,194 hp,Automatic,Diesel,4x2,,,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,42649.0
BMW,M2,Germany,12/2017,137 000 km,365 hp,Automatic,Petrol,4x2,8.5 l/100km,199 g/km,Black,Black interior,Full leather interior,Coupe,2/3 doors,4.0,41899.0
MG,HS,Spain,3/2024,24 976 km,160 hp,Automatic,Petrol,4x2,,,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,25849.0
Citroën,C3,Italy,4/2023,44 897 km,82 hp,Manual,Petrol,4x2,5.5 l/100km,100 g/km,Black,Black interior,Part leather interior,Hatchback,4/5 doors,5.0,16399.0
Renault,Master,Netherlands,10/2024,4 km,168 hp,Manual,Diesel,4x2,13.1 l/100km,183 g/km,Silver,Other interior color,Other interior material,Cargo VAN,4/5 doors,3.0,58749.0
Opel,Astra,Germany,8/2024,2 km,134 hp,Automatic,Petrol,4x2,4.5 l/100km,102 g/km,Black,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5.0,38249.0
Hyundai,i10,Netherlands,7/2023,9 125 km,66 hp,Manual,Petrol,4x2,4.2 l/100km,97 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,4.0,16999.0
BMW,420,Germany,3/2023,21 934 km,181 hp,Automatic,Petrol,4x4,,,Green,Black interior,Full leather interior,Coupe,2/3 doors,4.0,43649.0
BMW,320,Germany,3/2024,6 005 km,188 hp,Automatic,Diesel,4x2,,,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5.0,51299.0
Volkswagen,Golf,Germany,7/2020,63 498 km,114 hp,Manual,Petrol,4x2,5.1 l/100km,116 g/km,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5.0,18949.0
Volkswagen,Golf,Germany,3/2021,59 000 km,148 hp,Automatic,Diesel,4x2,3.9 l/100km,103 g/km,Blue,Black interior,Alcantara interior,Hatchback,4/5 doors,5.0,26249.0
Ford,EcoSport,Italy,7/2022,28 000 km,123 hp,Manual,Petrol,4x2,,,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,18799.0
Volkswagen,Passat,Germany,10/2021,43 527 km,148 hp,Automatic,Petrol,4x2,6.6 l/100km,125 g/km,Blue,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,27849.0
Seat,Leon,Germany,2/2024,6 809 km,148 hp,Automatic,Diesel,4x2,4 l/100km,105 g/km,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,28899.0
Citroën,C3,Germany,9/2022,16 844 km,80 hp,Manual,Petrol,4x2,5.5 l/100km,100 g/km,White,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,15299.0
Ford,Kuga,Germany,1/2019,53 830 km,173 hp,Automatic,Petrol,4x4,8.9 l/100km,202 g/km,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,19649.0
Ford,Fiesta,Italy,10/2020,59 900 km,123 hp,Manual,Petrol,4x2,5.2 l/100km,114 g/km,Blue,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,15349.0
Renault,Captur,Italy,3/2023,33 400 km,90 hp,Manual,Petrol,4x2,5.4 l/100km,122 g/km,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,20799.0
Škoda,Karoq,Germany,5/2021,90 000 km,148 hp,Manual,Diesel,4x2,4.6 l/100km,122 g/km,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,22449.0
Fiat,Doblo,Austria,3/2019,42 420 km,94 hp,Manual,Diesel,4x2,5.2 l/100km,137 g/km,White,Black interior,Cloth interior,Cargo VAN,2/3 doors,2.0,12149.0
Volvo,XC60,Germany,10/2018,49 500 km,247 hp,Automatic,Petrol,4x4,7.5 l/100km,173 g/km,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,34599.0
Citroën,C3,Italy,3/2023,16 380 km,109 hp,Manual,Petrol,4x2,4.6 l/100km,104 g/km,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,15849.0
BMW,330,Germany,3/2022,67 000 km,282 hp,Automatic,Diesel,4x4,,,Black,Other interior color,Alcantara interior,Station Wagon,4/5 doors,5.0,43199.0
Volkswagen,T-Roc,Germany,6/2021,31 200 km,148 hp,Automatic,Petrol,4x2,6.2 l/100km,127 g/km,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,26799.0
Škoda,Octavia,Germany,8/2014,124 239 km,217 hp,Automatic,Petrol,4x2,6.5 l/100km,149 g/km,Blue,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,15799.0
Jeep,Compass,Austria,1/2018,43 400 km,138 hp,Manual,Petrol,4x2,6.2 l/100km,143 g/km,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,15149.0
Opel,Mokka,Germany,11/2021,29 654 km,129 hp,Automatic,Petrol,4x2,4.9 l/100km,111 g/km,Red,Black interior,Part leather interior,SUV / offroad,4/5 doors,5.0,21949.0
BMW,X1,Austria,2/2023,80 165 km,194 hp,Automatic,Diesel,4x4,5 l/100km,132 g/km,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5.0,48599.0
Audi,A4,Germany,11/2011,142 308 km,141 hp,Manual,Diesel,4x2,5.7 l/100km,149 g/km,Black,Black interior,Other interior material,Station Wagon,4/5 doors,5.0,12899.0
Seat,Arona,Italy,10/2021,54 179 km,94 hp,Manual,Petrol,4x2,5 l/100km,107 g/km,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,15299.0
Opel,Corsa,Germany,11/2018,64 193 km,89 hp,Manual,Petrol,4x2,5.7 l/100km,130 g/km,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,10699.0
Volkswagen,T6 Multivan,Germany,9/2021,88 900 km,201 hp,Automatic,Diesel,4x2,6.8 l/100km,180 g/km,Black,Black interior,Full leather interior,MPV/VAN,4/5 doors,7.0,53199.0
Volkswagen,Touran,Germany,2/2015,86 950 km,103 hp,Manual,Petrol,4x2,6.4 l/100km,149 g/km,Black,Other interior color,Other interior material,MPV,4/5 doors,5.0,15799.0
Mercedes-Benz,CLA 200 Shooting Brake,Italy,4/2021,86 802 km,148 hp,Automatic,Diesel,4x2,,,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,28099.0
Škoda,Octavia,Germany,7/2023,22 732 km,148 hp,Automatic,Petrol,4x2,5.5 l/100km,117 g/km,White,Black interior,Cloth interior,Station Wagon,4/5 doors,5.0,30999.0
Nissan,Note,Germany,12/2013,145 733 km,79 hp,Manual,Petrol,4x2,4.7 l/100km,109 g/km,White,Black interior,Cloth interior,MPV,4/5 doors,5.0,7399.0
Mercedes-Benz,C 200,Germany,5/2019,22 761 km,181 hp,Automatic,Petrol,4x4,6.5 l/100km,148 g/km,Blue,Grey interior,Other interior material,Sedans / saloons,4/5 doors,5.0,30349.0
Hyundai,i20,Germany,2/2024,17 018 km,201 hp,Manual,Petrol,4x2,,,Red,Black interior,Part leather interior,Hatchback,4/5 doors,5.0,29249.0
Volkswagen,T6 Transporter,Italy,10/2024,1 km,148 hp,Manual,Diesel,4x2,7 l/100km,185 g/km,White,Black interior,Other interior material,Cargo VAN,4/5 doors,3.0,31999.0
Seat,Ateca,Germany,6/2018,85 640 km,148 hp,Manual,Petrol,4x2,5.7 l/100km,131 g/km,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,18999.0
Volkswagen,T6 Transporter,Germany,11/2019,77 000 km,148 hp,Automatic,Diesel,4x2,6 l/100km,159 g/km,Grey,Black interior,Full leather interior,Cargo VAN,4/5 doors,7.0,47949.0
Škoda,Superb,Germany,4/2024,8 000 km,148 hp,Automatic,Diesel,4x2,4.5 l/100km,117 g/km,Black,Brown interior,Full leather interior,Station Wagon,4/5 doors,5.0,50999.0
Ford,Fiesta,Netherlands,7/2020,52 651 km,94 hp,Manual,Petrol,4x2,5.3 l/100km,94 g/km,Blue,Other interior color,Cloth interior,Hatchback,4/5 doors,5.0,13999.0
Mercedes-Benz,C 300,Germany,7/2019,58 630 km,241 hp,Automatic,Diesel,4x2,6.6 l/100km,150 g/km,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5.0,30449.0
Ford,Ka+,Germany,4/2019,55 493 km,84 hp,Manual,Petrol,4x2,5.7 l/100km,129 g/km,Brown,Black interior,Cloth interior,Hatchback,4/5 doors,5.0,11799.0
Mercedes-Benz,Sprinter,Netherlands,1/2024,15 km,148 hp,Automatic,Diesel,4x2,,,Black,Other interior color,Cloth interior,Cargo VAN,4/5 doors,3.0,85099.0
Mercedes-Benz,A 180,Italy,8/2023,27 500 km,114 hp,Automatic,Diesel,4x2,4.4 l/100km,115 g/km,,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5.0,35349.0
Ford,Focus,Germany,3/2020,165 991 km,148 hp,Automatic,Diesel,4x2,5 l/100km,116 g/km,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5.0,15299.0
Fiat,Doblo,Germany,11/2020,82 800 km,94 hp,Manual,Diesel,4x2,6 l/100km,159 g/km,White,Grey interior,Cloth interior,Cargo VAN,2/3 doors,2.0,10749.0
Mercedes-Benz,GLC 250,Netherlands,8/2020,71 738 km,208 hp,Automatic,Petrol,4x4,,,White,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5.0,41899.0
BMW,M140i,Germany,11/2018,60 800 km,335 hp,Automatic,Petrol,4x4,,,White,Black interior,Full leather interior,Hatchback,4/5 doors,5.0,32549.0
Volkswagen,Golf,Germany,10/2023,14 996 km,109 hp,Automatic,Petrol,4x2,5.2 l/100km,98 g/km,Grey,Grey interior,Cloth interior,Hatchback,4/5 doors,5.0,26749.0
Citroën,C5 Aircross,Spain,6/2022,102 911 km,129 hp,Automatic,Diesel,4x2,5.2 l/100km,102 g/km,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5.0,22649.0
Audi,Q3,Germany,5/2021,38 500 km,148 hp,Automatic,Diesel,4x4,5.2 l/100km,137 g/km,White,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5.0,37349.0
Jeep,Renegade,Italy,10/2020,55 000 km,118 hp,Manual,Petrol,4x2,6.5 l/100km,132 g/km,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,14399.0
Ford,Focus,Poland,1/2018,96 830 km,103 hp,Manual,LPG,4x2,,,Grey,,,Sedans / saloons,4/5 doors,5.0,11699.0
BMW,X1,Belgium,7/2020,142 479 km,134 hp,Automatic,Petrol,4x2,5.6 l/100km,127 g/km,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5.0,18099.0
Kia,Sportage,Germany,11/2024,2 km,158 hp,Automatic,Petrol,4x2,,,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5.0,30999.0
